id,lat,lon,amenity
28303,51.383876,-0.4212644,parking
75215,51.3827864,-0.4299416,parking
108042,51.5235442,-0.1355991,pub
108539,51.5291251,-0.0933878,bicycle_rental
109575,51.5282624,-0.1431214,other
110075,51.5342569,-0.1402758,bicycle_parking
451152,51.6008404,-0.1946078,pub
451153,51.6020306,-0.1935029,restaurant
451154,51.5995863,-0.1960052,pub
451156,51.5996316,-0.197601,place_of_worship
451271,51.6141038,-0.1765046,pub
469648,51.6323613,-0.2002582,place_of_worship
699763,51.5050712,-0.2164171,place_of_worship
892479,51.3733104,-0.4059463,fuel
892979,51.3856574,-0.4133737,place_of_worship
1080949,51.376394,-0.474011,parking
2956081,51.4361649,-0.0213539,parking
2956183,51.4452646,-0.0224697,parking
2956184,51.4442475,-0.0179993,parking
2956185,51.4485451,-0.0180593,parking
2956187,51.4450842,-0.0213225,public_building
2956473,51.4577577,-0.0059386,parking
3042477,51.4230094,-0.022135,parking
3184215,51.2924431,-0.3366148,parking
3210224,51.599014,-0.1965456,post_box
3345045,51.4025663,-0.3423602,parking
3541789,51.4080737,-0.3466912,parking
3787243,51.4764565,-0.2328019,parking
3979215,51.2970497,-0.3298977,parking
3979216,51.2896925,-0.3354912,parking
3979217,51.291764,-0.3337344,parking
3979265,51.2912005,-0.3183992,parking
3979309,51.2946557,-0.3190163,parking
3979310,51.2941706,-0.3186513,parking
3981200,51.45411,-0.0104644,parking
3989907,51.4115963,-0.3342074,parking
4038654,51.4440395,0.0056296,parking
4055100,51.5571464,-0.3424208,parking
4068461,51.5541506,-0.3479878,school
4075880,51.4273581,-0.0132438,parking
4075882,51.4265699,-0.0127328,parking
4075884,51.4273648,-0.0130721,parking
4075898,51.4282407,-0.0135812,parking
4075901,51.430606,-0.0144401,parking
4075902,51.4308836,-0.0140699,police
4075929,51.4353217,-0.0181656,other
4076420,51.5137198,-0.1057147,place_of_worship
4076569,51.4321128,-0.0209668,parking
4076575,51.4358699,-0.0189462,parking
4076578,51.4357546,-0.0189187,parking
4076609,51.4422915,-0.0241433,parking
4076629,51.4429821,-0.0253514,parking
4076630,51.4437994,-0.0256722,parking
4076660,51.4289645,-0.0328829,fuel
4076661,51.4294595,-0.0333979,parking
4076662,51.4291477,-0.0336286,parking
4076663,51.4300458,-0.0344588,parking
4082479,51.3779937,-0.1540976,parking
4089846,51.5092164,-0.3386816,parking
4089847,51.5084115,-0.3358165,parking
4090217,51.5550572,-0.3439629,parking
4097475,51.5859051,-0.1044183,school
4112006,51.4392609,-0.2051662,parking
4132124,51.5390621,-0.2193769,school
4211785,51.579025,-0.0904934,hospital
4227933,51.4607874,-0.1962142,parking
4229534,51.5411813,-0.2317013,school
4234606,51.5817336,-0.1131204,school
4234649,51.5802251,-0.1132634,school
4237383,51.5234388,-0.1147818,studio
4239295,51.5365162,-0.0458841,school
4240903,51.5570182,-0.360936,parking
4241210,51.550469,-0.3659179,parking
4241211,51.555199,-0.3757499,parking
4241223,51.554643,-0.3656883,parking
4243024,51.5470639,-0.2268275,parking
4256358,51.5225473,-0.1202581,hospital
4259762,51.5519934,-0.3682391,parking
4259764,51.5525442,-0.3680302,parking
4262577,51.5781838,0.0927464,school
4267812,51.5635857,-0.2433344,school
4268232,51.5796326,-0.3311332,parking
4269914,51.6277335,0.0628129,school
4270351,51.6327917,-0.0377806,restaurant
4270352,51.6334978,-0.0377229,cinema
4270353,51.6336268,-0.0383823,parking
4271138,51.614572,-0.0716209,hospital
4275185,51.6659472,-0.1054867,parking
4289954,51.5877559,0.2097121,school
4292234,51.623642,-0.0609398,parking
4294306,51.4666091,-0.4240164,parking
4296209,51.6261813,-0.0561913,parking
4303990,51.6329329,-0.0353554,parking
4317688,51.4953742,-0.4316843,parking
4345905,51.4539742,-0.0163635,parking
4345973,51.4555847,-0.0164537,parking
4346332,51.4449551,-0.0181256,parking
4346333,51.4449215,-0.0187221,parking
4347738,51.3520688,-0.1999479,parking
4354479,51.3880419,-0.1637081,parking
4356408,51.3972101,-0.1619397,hospital
4358719,51.4878513,-0.0948293,market
4358794,51.38866,-0.1759996,school
4358998,51.3065689,-0.2490599,parking
4363784,51.518427,-0.2371661,parking
4363787,51.5196841,-0.2285755,parking
4363883,51.5159937,-0.2375971,hospital
4366294,51.5115576,-0.0299958,place_of_worship
4366326,51.3097448,-0.1688206,parking
4371241,51.4987228,0.2580524,doctors
4379364,51.6515869,-0.2154015,hospital
4380264,51.4819172,0.2840205,parking
4392742,51.5559813,-0.3383221,parking
4401812,51.6519176,-0.149382,parking
4402123,51.6584111,-0.0606665,parking
4404346,51.6665947,-0.0776252,school
4404347,51.6645385,-0.0894192,school
4404348,51.6604754,-0.0762374,school
4406050,51.5601323,-0.2154581,parking
4408761,51.5346951,-0.4754069,school
4409075,51.5347673,-0.4688295,university
4409715,51.6457538,-0.0517925,university
4409868,51.6696773,-0.065996,parking
4409986,51.6786006,-0.0806101,parking
4411324,51.4371806,-0.0528841,parking
4412526,51.4361081,-0.0068191,parking
4413620,51.4269666,0.0100759,place_of_worship
4413870,51.6136393,-0.1219859,school
4413922,51.6281883,-0.0906899,school
4413929,51.6159037,-0.1070084,school
4413948,51.6258757,-0.1040622,school
4414019,51.6180143,-0.0807548,school
4414101,51.6481074,-0.1437815,school
4414129,51.6482174,-0.1079687,school
4414157,51.6348778,-0.068744,school
4420784,51.6562382,-0.0826976,school
4420787,51.6535363,-0.0831262,school
4420816,51.6530188,-0.08241,school
4420840,51.6821148,-0.1450896,school
4420864,51.6344146,-0.0474435,school
4421339,51.6506219,-0.0615021,school
4421341,51.6508975,-0.0628616,parking
4421346,51.6510479,-0.063723,parking
4421347,51.6507227,-0.0621056,parking
4421348,51.6505525,-0.0603353,cinema
4425872,51.5458216,-0.4823262,parking
4437826,51.449846,-0.1793798,prison
4442967,51.674037,-0.056693,school
4443239,51.6567863,-0.054121,school
4443297,51.6789887,-0.0425092,school
4443314,51.667033,-0.0394147,school
4444348,51.38358,-0.0392124,parking
4449982,51.6728812,-0.0833247,parking
4462809,51.6462283,-0.1101037,parking
4478490,51.5755437,-0.218819,parking
4495959,51.687375,-0.0024319,parking
4520158,51.6894584,0.0041906,school
4522391,51.4724989,0.3255028,parking
4526798,51.5076284,0.2914117,parking
4526848,51.689233,0.0345185,school
4534613,51.4325235,-0.5100742,parking
4536914,51.4283588,-0.1733518,hospital
4539400,51.6863427,-0.005798,parking
4539566,51.6862878,-0.0005301,parking
4578988,51.6603231,-0.2655516,parking
4629282,51.4630719,-0.0832968,parking
4639830,51.4836832,-0.2965987,parking
4647094,51.4617186,-0.0776697,school
4652365,51.4627716,-0.0712108,school
4679029,51.599103,0.3194573,parking
4679032,51.598395,0.3257149,parking
4680850,51.5331113,-0.1391063,other
4680891,51.5290221,-0.1269425,library
4698713,51.6421884,0.2437208,parking
4721717,51.3770989,-0.4100545,post_office
4734008,51.4366506,-0.2571466,parking
4734010,51.4329605,-0.2685039,parking
4759558,51.4729361,-0.355324,parking
4759560,51.4721447,-0.3566791,parking
4763342,51.6652292,-0.3967755,parking
4764498,51.436595,-0.320441,parking
4765426,51.4636302,-0.2841918,school
4766398,51.4804984,-0.2853396,school
4769267,51.4662852,-0.2889762,parking
4769474,51.4303389,-0.2637349,university
4770429,51.4211262,-0.2927232,school
4770646,51.417081,-0.2863942,school
4770823,51.4286228,-0.2613999,school
4775583,51.4431421,-0.3046863,school
4775621,51.4368408,-0.3190955,school
4779069,51.4795127,-0.2795368,parking
4784157,51.5774384,0.2051755,school
4788807,51.4812851,-0.2803375,public_building
4796634,51.5638395,-0.3308689,school
4800540,51.5735897,0.197701,school
4805648,51.4732738,-0.2944543,restaurant
4805934,51.4818665,-0.2889463,university
4806023,51.4832827,-0.2934479,restaurant
4808830,51.5569205,-0.3383017,parking
4808847,51.5553411,-0.3441482,swimming_pool
4808852,51.5554246,-0.3433616,parking
4809118,51.5569474,-0.3386416,school
4822314,51.3798373,-0.1854335,hospital
4823689,51.4697654,-0.3556251,parking
4827597,51.369613,-0.1474327,parking
4828981,51.4740116,-0.3673782,parking
4830162,51.4517971,-0.3122179,parking
4830291,51.3702485,-0.1507586,school
4842302,51.4751712,-0.3667148,parking
4842313,51.4752889,-0.3690065,townhall
4842335,51.4782718,-0.3676246,school
4842365,51.4776985,-0.3680216,public_building
4842400,51.4679094,-0.3645253,parking
4842401,51.4672277,-0.3642,public_building
4842463,51.4686061,-0.3677763,parking
4842474,51.470371,-0.3630528,parking
4844651,51.4716593,-0.3578784,school
4845269,51.6822732,0.1358918,parking
4859425,51.3675893,-0.1581659,parking
4865011,51.4687796,-0.0686816,parking
4865563,51.4659544,-0.0732136,community_centre
4872151,51.4620622,-0.3624271,parking
4896040,51.3648084,-0.1584219,school
4899481,51.4252318,-0.0486238,parking
4905356,51.5893445,0.2362684,parking
4905494,51.5814149,0.2527108,parking
4906760,51.4373844,0.2712496,parking
4906767,51.4395968,0.2753281,parking
4906769,51.4415324,0.2706093,parking
4906770,51.4410195,0.2655097,parking
4906771,51.4395487,0.2659973,parking
4906773,51.4381879,0.2651062,parking
4907488,51.5875736,0.231863,school
4907493,51.467642,-0.2564819,hospital
4907651,51.5985365,0.2421112,school
4926687,51.5490424,-0.3306047,parking
4926701,51.5489813,-0.3377467,school
4941131,51.5152731,-0.3368275,school
4941199,51.5372899,-0.346388,school
4941299,51.4454957,-0.3178025,parking
4942606,51.6011756,0.2076501,school
4942983,51.6132598,0.2140445,school
4942997,51.5865817,0.2371759,school
4943100,51.5836838,0.1916256,parking
4943854,51.4619208,-0.3627355,place_of_worship
4944009,51.4648356,-0.3732369,school
4946671,51.4434043,-0.0893288,restaurant
4949333,51.592329,0.2181924,parking
4949563,51.5699786,0.2427294,school
4949574,51.5932119,0.2337554,parking
4951401,51.5342859,-0.3192921,parking
4953311,51.4750201,-0.3260861,parking
4953314,51.4738261,-0.3258833,parking
4953316,51.4732862,-0.3218369,parking
4953330,51.4686055,-0.3469733,school
4953331,51.4692232,-0.354342,school
4953332,51.4707456,-0.3549409,other
4958932,51.4620106,-0.373798,school
4959880,51.496872,-0.1788886,coffee
4960762,51.4202015,-0.0727304,parking
4961226,51.333993,-0.2597866,parking
4961871,51.5085781,-0.3360971,parking
4962595,51.5513301,0.0450823,place_of_worship
4968462,51.4412846,-0.0903446,parking
4968491,51.4433408,-0.088861,parking
4969125,51.5352591,-0.1068532,art_gallery
4969133,51.5383241,-0.1020104,place_of_worship
4970631,51.4867338,0.0343999,parking
4971806,51.4678329,-0.371473,health_centre
4971810,51.4684439,-0.3734721,school
4976046,51.457524,-0.1142501,parking
4977969,51.3325894,-0.2628479,parking
4977975,51.3332934,-0.2645934,parking
4978116,51.3400386,-0.2574688,parking
4978335,51.3427035,-0.2567421,school
4978381,51.3340659,-0.2468212,school
4981289,51.3289517,-0.2490777,school
4981364,51.3113487,-0.2460401,parking
4981365,51.311676,-0.2446627,parking
4983779,51.6606022,-0.1378515,university
4983849,51.6441321,-0.1490591,university
4985326,51.5762363,-0.0959865,parking
4986435,51.4672408,-0.3793694,school
4986436,51.4671701,-0.3826425,school
4986442,51.4583916,-0.3768865,school
4989331,51.4728041,-0.3850105,parking
4989336,51.4751172,-0.3928009,fuel
4993542,51.6521341,-0.0762539,parking
4993658,51.5766347,0.1785042,parking
4993707,51.5706049,0.183533,parking
4993716,51.5695219,0.1840909,parking
4993735,51.5696019,0.1825202,parking
4993876,51.5812465,0.1762718,parking
4993881,51.5793584,0.1785634,parking
4996181,51.4809517,-0.1988812,place_of_worship
4996349,51.4739758,-0.3776981,school
4996718,51.4545882,-0.1908467,parking
5002502,51.4734348,-0.3794889,parking
5002527,51.4678492,-0.3861975,public_building
5002528,51.4671816,-0.3830841,school
5002529,51.4672939,-0.3862412,school
5002548,51.4745066,-0.3610031,school
5007797,51.4122423,-0.1568278,school
5007800,51.4120336,-0.1561325,school
5010077,51.3641834,-0.2341014,parking
5010086,51.3567164,-0.2392777,parking
5012632,51.44896,-0.1059625,coffee
5012795,51.4703756,-0.3998667,school
5014215,51.6043129,0.2093238,school
5014233,51.6409619,0.1666637,school
5015045,51.4528268,-0.0880234,school
5019341,51.4770703,0.3216381,parking
5019429,51.5226856,0.2946745,parking
5019865,51.3818446,-0.1262413,parking
5020007,51.5783562,0.1789398,parking
5020151,51.5664138,0.1906245,parking
5020154,51.5658577,0.1884136,parking
5022048,51.6505967,-0.080534,parking
5022131,51.6524696,-0.1103962,school
5022226,51.3653,-0.1902642,school
5022227,51.3648747,-0.1915357,parking
5022314,51.6564603,-0.1385112,parking
5028932,51.446659,-0.0837073,parking
5032760,51.4816989,-0.3513472,parking
5034164,51.3683606,-0.1438123,school
5034509,51.3676595,-0.1458391,school
5042464,51.6867394,-0.2042016,school
5043306,51.5584525,-0.1683591,parking
5044049,51.4910399,-0.4145449,parking
5044057,51.486021,-0.3751912,parking
5044058,51.485029,-0.367835,school
5044061,51.486333,-0.3724334,grave_yard
5044062,51.4865872,-0.4104958,school
5048197,51.4715593,-0.3869994,parking
5048199,51.4717775,-0.3863381,parking
5048202,51.4739724,-0.3898679,parking
5053286,51.4602379,-0.4142943,parking
5053340,51.4696949,-0.3968136,parking
5061027,51.6706716,0.0551078,parking
5061130,51.668078,0.064539,parking
5068503,51.473141,-0.3279677,school
5068515,51.4696827,-0.3283623,school
5068522,51.4745011,-0.3382002,parking
5068525,51.4753122,-0.3430918,fire_station
5068526,51.4772527,-0.3431105,college
5074257,51.4071677,-0.5095044,parking
5074258,51.4044725,-0.5058805,parking
5076630,51.651371,-0.1716248,parking
5076640,51.6572601,-0.1733949,school
5076647,51.6553753,-0.1675497,school
5076651,51.6561045,-0.1801747,parking
5081403,51.4755941,-0.3283238,school
5081409,51.4787761,-0.3236506,school
5081762,51.480544,-0.2608887,school
5096519,51.499549,0.0025605,parking
5096771,51.4795966,-0.3400708,school
5096788,51.4775407,-0.3229938,school
5096809,51.4778097,-0.3146598,parking
5096815,51.4783643,-0.3280227,school
5105233,51.6568484,0.0369096,parking
5110969,51.457027,0.2212337,parking
5112996,51.4733177,-0.0677865,parking
5123537,51.4822675,-0.3456508,library
5123542,51.4852536,-0.3727266,parking
5133633,51.4325235,0.2048875,college
5153883,51.4424438,0.2107477,parking
5179388,51.5910047,-0.0151104,other
5179389,51.5906334,-0.0095904,college
5182576,51.3726681,-0.1504554,parking
5191391,51.5628898,-0.3693939,school
5197841,51.4645585,-0.081684,community_centre
5200419,51.3654892,-0.1622333,parking
5200422,51.3632276,-0.1644406,grave_yard
5209025,51.5274343,0.2481854,parking
5209026,51.5200957,0.2544501,parking
5209031,51.5198296,0.254562,parking
5210822,51.6039885,0.2309049,school
5211116,51.531612,-0.3360658,parking
5211117,51.6118955,0.2388108,school
5211234,51.6098006,0.2361009,school
5211981,51.5110169,-0.339391,school
5211983,51.5165444,-0.3371636,school
5211985,51.526094,-0.3418076,school
5211993,51.526348,-0.3410194,parking
5214619,51.4565987,0.1198051,swimming_pool
5216490,51.5351248,-0.3117046,school
5216591,51.532855,-0.3124007,school
5216974,51.5236798,-0.3303116,school
5217109,51.4687455,-0.329432,school
5228133,51.4203635,-0.2465178,parking
5228143,51.438507,-0.2321171,parking
5228334,51.522374,0.2907447,parking
5230708,51.4666352,-0.3300516,library
5230710,51.4660387,-0.3309611,parking
5230711,51.4657604,-0.330887,community_centre
5235501,51.3699332,-0.170615,school
5239874,51.3571267,-0.2170853,parking
5240949,51.3614359,-0.215622,grave_yard
5247067,51.4043806,-0.2163198,parking
5247896,51.3600158,-0.2164585,parking
5261045,51.3645069,-0.1709157,school
5317762,51.4889595,-0.1566653,grave_yard
5371088,51.5579936,0.0441327,parking
5450707,51.3728564,-0.1354768,school
5450728,51.3702146,-0.1353397,school
5454217,51.4591127,-0.0622128,parking
5458326,51.4193306,-0.2039403,parking
5458380,51.4191219,-0.2004127,parking
5548355,51.472928,-0.0710959,parking
5548356,51.4714877,-0.0718733,school
5552546,51.4733798,-0.0855819,college
5552548,51.4730351,-0.0863806,grave_yard
5596994,51.5183294,-0.0547665,parking
5596998,51.518286,-0.0536405,parking
5597005,51.5177651,-0.0539812,parking
5598932,51.5204951,-0.0585619,parking
5655418,51.5368173,-0.3365377,school
5785799,51.5221989,0.2989162,parking
5786706,51.5800074,0.2237478,college
5787359,51.564451,0.2192074,parking
5790588,51.6506105,-0.0622381,restaurant
5831179,51.5308983,-0.0849976,school
5929592,51.5290236,-0.0617111,school
5983916,51.5289867,-0.1656637,place_of_worship
5984714,51.5415887,-0.1499159,parking
5984807,51.6262506,-0.1771813,school
5985469,51.4663482,-0.1900644,parking
5987419,51.5058315,-0.1173955,theatre
5991334,51.6396647,-0.2004487,school
6008166,51.5389461,-0.0905469,school
6063082,51.6532425,-0.0576563,fuel
6069986,51.4217699,-0.3744599,grave_yard
6075956,51.6342321,0.2989766,parking
6083578,51.5487566,-0.0627011,school
6107740,51.4560641,-0.3596348,place_of_worship
6107745,51.4576554,-0.3565747,parking
6134866,51.5764034,-0.3240738,hospital
6220025,51.3502205,-0.3149485,parking
6220402,51.3500233,-0.3135014,parking
6220422,51.3497944,-0.3141574,parking
6231349,51.5949281,-0.1038585,school
6232475,51.5997313,-0.0774837,school
6250433,51.5474122,-0.0717938,parking
6281556,51.6080246,-0.3751548,parking
6291440,51.3733873,-0.1392711,parking
7721550,51.6183333,-0.1852037,parking
7724596,51.6087591,-0.1633434,school
7730106,51.4612468,-0.3597738,health_centre
7816752,51.6819665,-0.4035559,school
7848020,51.4530915,-0.3413368,college
7848021,51.4538808,-0.3448809,school
7848024,51.4590697,-0.3404374,parking
7848025,51.455228,-0.3429433,parking
7848033,51.4579119,-0.3379111,parking
7848043,51.4642198,-0.3553251,school
7945976,51.4496657,-0.3405308,parking
7954585,51.4186694,0.1008073,hospital
7955752,51.5829825,0.2317722,school
7975683,51.4111018,0.0764983,parking
7978720,51.5073191,0.2654498,parking
7986503,51.4737297,0.3208368,parking
7986504,51.4738237,0.3199514,parking
7986513,51.4747188,0.3149519,parking
7989424,51.6494624,-0.4043989,hospital
8010152,51.5990546,-0.1974988,school
8011955,51.4529734,-0.3606099,school
8037024,51.3705707,-0.1514152,parking
8038010,51.5910717,0.1835144,school
8043218,51.6171723,-0.219684,university
8043665,51.6477716,-0.1323685,parking
8043684,51.6478809,-0.1305933,parking
8043712,51.6518286,-0.0839007,parking
8044084,51.6849461,-0.0396971,school
8044150,51.6866542,-0.0320238,parking
8044159,51.6854729,-0.0320581,bus_station
8044187,51.6853664,-0.0337061,parking
8045103,51.6555253,-0.2749933,parking
8055922,51.5899927,-0.1323925,parking
8055923,51.5912192,-0.1308733,parking
8055926,51.5910592,-0.1304012,parking
8056039,51.5924472,-0.1347367,parking
8060186,51.5383595,-0.3105065,school
8074910,51.4729572,-0.0906197,parking
8076186,51.526827,-0.1611042,university
8076194,51.5270032,-0.1617393,college
8081115,51.5192342,-0.049605,public_building
8081646,51.5197039,-0.0581171,library
8081655,51.5217124,-0.0506491,parking
8081876,51.5187005,-0.0557201,parking
8083129,51.4702825,-0.0890759,school
8083210,51.4679994,-0.0908143,parking
8084133,51.4481896,-0.4241331,school
8084608,51.4639442,-0.4094209,recycling
8110221,51.5935642,-0.3364832,parking
8110226,51.5945315,-0.3339032,parking
8110227,51.5939568,-0.3343561,parking
8114684,51.4199603,-0.0554209,parking
8116460,51.4819797,-0.3740246,school
8129336,51.5251936,-0.1139313,post_office
8137992,51.6304634,-0.0387144,parking
8141222,51.6104111,-0.1427748,parking
8147095,51.6517873,-0.1994361,parking
8147127,51.5746902,-0.2146347,parking
8147386,51.4888704,-0.035048,community_centre
8396535,51.5558219,-0.2082833,school
8598106,51.4308903,-0.0462362,school
8678941,51.592861,-0.3264554,parking
8685828,51.4862471,-0.3757888,swimming_pool
8685853,51.4875982,-0.3730336,school
8695944,51.2935731,-0.487657,fuel
8877349,51.5047183,-0.0789596,townhall
8902998,51.5965424,-0.3592974,school
8916819,51.5424898,-0.3805932,school
9086971,51.4981486,0.2587748,parking
9394731,51.6143897,-0.1374046,school
9395432,51.6160669,-0.1351019,school
9395730,51.6229271,-0.1201738,school
9396051,51.6139367,-0.1251738,school
9396950,51.6260555,-0.1265047,school
9398664,51.6111985,-0.1046388,school
9399967,51.6180294,-0.1021279,school
9401173,51.6137635,-0.0916676,school
9403153,51.6340729,-0.1288041,school
9404147,51.6344794,-0.135269,school
9404554,51.6129574,-0.084006,school
9405486,51.6298055,-0.095446,school
9406088,51.6393946,-0.1275981,school
9540347,51.6342751,-0.1006459,school
9541025,51.6240967,-0.0831781,school
9542284,51.6424944,-0.1146427,school
9542750,51.6435263,-0.1396727,school
9543129,51.6215799,-0.0770694,school
9543625,51.6115324,-0.0672384,school
9544126,51.6248821,-0.0683027,school
9544808,51.6481986,-0.1079308,school
9545363,51.6137901,-0.0614388,school
9555652,51.6181269,-0.0618275,school
9557815,51.6692945,-0.1737545,school
9629736,51.6523656,-0.1499945,fuel
9638948,51.6483051,-0.0500251,parking
9652972,51.4800932,-0.3827882,school
9652974,51.4814117,-0.3855977,school
9709927,51.6105425,-0.2757622,parking
9792453,51.5959019,-0.1543811,school
9796993,51.6246805,-0.1522045,parking
9799522,51.5263814,-0.162335,university
9820623,51.570952,-0.2981019,school
9823123,51.5843004,-0.3052157,school
9823262,51.5830656,-0.2976384,school
9823304,51.5837803,-0.2951064,school
9870741,51.6436197,-0.1455822,school
9926453,51.3563648,0.1083375,parking
9935785,51.4888071,-0.3493003,parking
9935786,51.4883676,-0.3479811,parking
9935794,51.4883044,-0.3304244,parking
9935798,51.4863566,-0.3309435,parking
9936075,51.4735734,-0.3472892,school
10044857,51.6289681,-0.0561756,school
10044944,51.6311552,-0.0678768,school
10045199,51.6382974,-0.05985,school
10045363,51.6347922,-0.0553096,school
10045454,51.6310471,-0.0493525,school
10045599,51.6456372,-0.063927,school
10045810,51.6589597,-0.0885569,school
10045891,51.6515698,-0.0683163,school
10046025,51.6581676,-0.079325,school
10046131,51.6597144,-0.0808059,school
10046640,51.636417,-0.0442975,school
10047837,51.6436941,-0.0434942,school
10048308,51.6500792,-0.0474852,school
10049722,51.6614412,-0.0568714,school
10049942,51.648163,-0.0391391,school
10049997,51.6442563,-0.0366158,school
10050316,51.6736872,-0.0958903,school
10050497,51.666695,-0.0643758,school
10050708,51.6713026,-0.0603993,school
10051435,51.6573406,-0.0460318,school
10051597,51.6535282,-0.0356537,school
10051790,51.6659277,-0.0386329,school
10051970,51.6783177,-0.0551122,school
10052104,51.6779304,-0.0501813,school
10052224,51.6697294,-0.0311343,school
10052419,51.6739155,-0.039446,school
10052651,51.6693809,-0.0243247,school
10071965,51.6205859,-0.3508186,parking
10229729,51.5123614,0.2933026,parking
10270680,51.4725569,-0.0366955,college
10273274,51.6340969,-0.0791152,school
10278820,51.3775164,-0.1833297,school
10278841,51.3728257,-0.1923327,school
10364277,51.5912851,-0.3340029,parking
10371164,51.5092277,0.0275459,conference_centre
10403540,51.4661251,-0.0130685,parking
10408063,51.4979086,0.0036127,parking
10408600,51.4900392,0.0123722,parking
10440056,51.5536143,-0.2901062,school
10440077,51.5437402,-0.2884328,school
10479757,51.2961739,-0.328795,parking
10506091,51.4893396,0.028077,parking
10506224,51.4874918,-0.3813256,parking
10507126,51.5441919,-0.2925041,school
10507350,51.4764739,0.0520978,parking
10507358,51.5489661,-0.3087092,school
10523168,51.5689455,-0.3095582,school
10523361,51.5633285,-0.3113029,school
10571148,51.4944067,0.0603076,parking
10575064,51.4927141,-0.3809667,school
10575067,51.4928833,-0.3811091,school
10575073,51.4935778,-0.3906902,parking
10575085,51.4907785,-0.4085842,school
10575121,51.4865283,-0.3903438,school
10575128,51.4835862,-0.3827978,health_centre
10578397,51.4952866,0.0818833,nursing_home
10589796,51.4944843,-0.3998512,parking
10595308,51.6180279,-0.0611992,school
10662957,51.5194561,-0.0530014,parking
10695648,51.4629399,-0.3870699,parking
10695654,51.4594882,-0.3746463,place_of_worship
10695655,51.4588303,-0.3770076,parking
10698810,51.4107849,-0.3017792,post_box
10699522,51.5071362,0.1037364,parking
10699704,51.3166048,0.025367,school
10702727,51.4100244,-0.3050068,post_box
10804706,51.557067,-0.0088793,shopping_centre
10806290,51.3509907,-0.1616453,place_of_worship
10810446,51.4961833,-0.1399557,place_of_worship
10955552,51.4671173,-0.0655039,parking
11009150,51.5509539,0.2325776,parking
11402051,51.3401061,-0.051817,school
11402143,51.3393923,-0.0664357,school
11402242,51.3471727,-0.0572585,school
11402366,51.3451315,-0.038684,school
11402494,51.3503531,-0.0397477,school
11402604,51.3506993,-0.0451496,college
11403088,51.3728842,-0.0606635,school
11657049,51.6919156,-0.0344969,parking
11842312,51.5784464,-0.3874455,school
11845181,51.5956343,-0.3131591,school
11846533,51.376404,-0.0139543,parking
11846568,51.3758761,-0.0192199,parking
11846595,51.6290856,-0.2770138,school
11846925,51.377103,-0.0211769,parking
11847178,51.6308797,-0.2645277,parking
11847206,51.6329711,-0.2658759,parking
11847356,51.627244,-0.2577642,school
11898550,51.5856698,0.0337889,post_box
11928923,51.3291442,-0.4129922,place_of_worship
12116455,51.6514977,-0.1954448,school
12136172,51.3373941,-0.4047641,fuel
12164626,51.5910029,-0.0119938,public_building
12164834,51.5909782,-0.0140596,townhall
12185812,51.4888225,-0.3884515,parking
12229789,51.3139031,-0.3812048,place_of_worship
12242503,51.5920158,0.0279621,pub
12243302,51.5759872,0.0282186,pub
12245485,51.58312,0.020594,pub
12542822,51.6485493,-0.0488716,parking
12542850,51.6466587,-0.0484939,parking
12547648,51.687367,-0.2248823,fuel
13353276,51.409935,-0.444153,pub
13359737,51.4233154,-0.4486348,fuel
13710230,51.4315951,-0.1392439,swimming_pool
13799212,51.5210789,-0.1156316,library
13833379,51.4397645,-0.0016191,post_office
13833380,51.435315,-0.008638,post_box
13833381,51.4375862,-0.0019447,post_box
13853996,51.4105834,-0.1154849,college
13857391,51.4065807,0.010667,parking
13868070,51.5183283,0.0355573,parking
13868105,51.5227924,0.0370854,parking
13869343,51.4144994,-0.177573,parking
13869347,51.4142324,-0.1784406,parking
13878265,51.444626,-0.0206975,library
13878266,51.4447462,-0.0197271,post_office
13884985,51.4798131,-0.3197166,other
13884987,51.4810073,-0.3194597,community_centre
14117991,51.4527872,0.0513249,grave_yard
14495071,51.5213151,-0.0514444,cinema
14642038,51.6304079,-0.072703,school
14756355,51.3816362,-0.0219501,school
14881320,51.5912508,-0.433846,parking
14952548,51.6569454,-0.500006,pub
14953357,51.6584557,-0.5036484,place_of_worship
14956813,51.5773239,0.0906306,parking
14962041,51.6034897,0.0918732,parking
14966341,51.6087971,-0.1855207,school
15111235,51.398453,-0.0886177,parking
15244837,51.4835842,-0.4099598,school
15255598,51.3555364,-0.0414396,parking
15262028,51.5163946,-0.1697626,pub
15415851,51.5380645,-0.1495939,public_building
15700841,51.6772665,-0.3976144,parking
15705264,51.5273103,-0.1333562,bus_station
15728667,51.4606878,-0.4140977,fire_station
16277711,51.3941266,-0.3052618,parking
16289339,51.4960233,0.0071517,parking
16298997,51.4826837,-0.3096889,parking
16299011,51.4835736,-0.3090062,courthouse
16299012,51.4832897,-0.3087539,parking
16306646,51.5192451,-0.0751058,market
16409717,51.4973827,-0.1370766,townhall
16602396,51.450011,-0.4174507,fuel
16602730,51.4507141,-0.4208368,place_of_worship
16602745,51.4508337,-0.4211662,place_of_worship
16650742,51.5494707,-0.1156431,recycling
16816235,51.5208603,0.0587306,grave_yard
16945455,51.5459001,-0.1012491,parking
17063948,51.6300882,-0.1969985,school
17096815,51.5907709,-0.0143377,courthouse
17111066,51.4468776,0.0503394,parking
17111092,51.4461127,0.0500734,parking
17278207,51.5887037,-0.1661949,parking
17345465,51.6518778,-0.0645932,parking
